"Title","Director","Year","Country","Synopsis","Image","TitleTreatment","Artwork","FocalX","FocalY","OurTake","TrailerURL","PreviewURL"
"Grand Theft Hamlet","Pinny Grylls, Sam Crane","2024","United Kingdom","With theaters shut during the COVID-19 pandemic, two actors, Sam and Mark, are uncertain about their futures. Finding solace in the virtual chaos of Grand Theft Auto Online, they decide to stage Hamlet in the game’s unpredictable world. This film was produced independently by Project 1961Ltd.","https://assets.mubicdn.net/images/film/402447/image-w448.jpg?1745502310","https://images.mubicdn.net/images/artworks/758544/cache-758544-1739795026/images-original.png","https://images.mubicdn.net/images/artworks/840007/cache-840007-1752040172/images-original.png","0.564067","0.475248","Swapping the tumult of a locked-down world for the anarchic digital hinterlands of gaming’s very own Wild West, this uproarious documentary yanks Shakespeare into the 21st century. Winner of the Grand Jury Award at SXSW, Grand Theft Hamlet finds community and creativity in the unlikeliest of places.","https://trailers.mubicdn.net/402447/optimised/1080p-t-grand-theft-hamlet_en_us_1740130340.mp4","https://trailers.mubicdn.net/402447/optimised/240p-t-grand-theft-hamlet_en_us_1740130340.mp4"
"Dona Flor and Her Two Husbands","Bruno Barreto","1976","Brazil","Dona Flor’s passionate yet irresponsible husband Vadinho drops dead while dancing in the streets. Seeking a stable life, the widowed Dona remarries a respectable pharmacist shortly after. However, when her new love life turns out to be less than satisfying, the ghost of her late husband returns.","https://assets.mubicdn.net/images/film/22518/image-w448.jpg?1745489745","","https://images.mubicdn.net/images/artworks/893283/cache-893283-1765893310/images-original.png","0.419805","0.188119","Made during Brazil’s military dictatorship, Bruno Barreto’s magic realist feature is sensual and darkly comedic, propelling Sônia Braga from soap star to national deity. For a deep dive into the film’s legacy, this liberating tale of female desire is explored in episode 3 of the MUBI Podcast.","https://trailers.mubicdn.net/22518/optimised/720p-t-dona-flor-and-her-two-husbands_en_us_1642.914_1280_720_1628534469.mp4","https://trailers.mubicdn.net/22518/optimised/240p-t-dona-flor-and-her-two-husbands_en_us_1642.914_1280_720_1628534469.mp4"
"Silvia Prieto","Martín Rejtman","1999","Argentina","When she turns 27, Silvia Prieto decides to change her life: she quits marijuana and looks for a job. When she discovers that there are other women who share her name, she develops a bizarre obsession with the “other” Silvias, an obsession that involves unraveling the riddle of her own identity.","https://assets.mubicdn.net/images/film/23535/image-w448.jpg?1745489773","","https://images.mubicdn.net/images/artworks/798735/cache-798735-1751985421/images-original.png","0.367688","0.019802","A timeless, minimalist deadpan comedy, this is a young woman’s deliciously eccentric quest for sense of self in a world of doppelgängers, with an unforgettable performance from Rosario Bléfari. Committed to hilarity in all forms, Martín Rejtman’s cinema conjures humor and warmth in equal measure.","",""
"Charade","Stanley Donen","1963","United States","After her estranged husband’s murder, jet-setter Regina is pursued by three crooks who want the money her husband stole from them. With her life in jeopardy, she turns to charming stranger Peter for help, but soon discovers he isn’t who he claims to be, and that his own agenda is far from clear.","https://assets.mubicdn.net/images/film/603/image-w448.jpg?1755540748","","https://images.mubicdn.net/images/artworks/851093/cache-851093-1755540826/images-original.png","0.52","0.3","The best Hitchcock film that Hitchcock never made, Stanley Donen’s Charade is a delightful mystery that shines with humor, suspense, and style from the last days of Old Hollywood glamor. Starring icons Audrey Hepburn & Cary Grant, this Paris-set tale is as witty and stylish as its two main actors.","https://trailers.mubicdn.net/603/optimised/720p-t-charade_en_us_1280_720_1490999225.mp4","https://trailers.mubicdn.net/603/optimised/240p-t-charade_en_us_1280_720_1490999225.mp4"
"Wuthering Heights","Andrea Arnold","2011","United Kingdom","Earnshaw, a benevolent Yorkshire farmer, takes in a homeless boy named Heathcliff. Heathcliff develops a passionate relationship with the farmer’s daughter, Catherine, inspiring the mistrust of his son, Hindley. When Earnshaw passes away, the three must finally confront their intense feelings.","https://assets.mubicdn.net/images/film/87308/image-w448.jpg?1745491892","","https://images.mubicdn.net/images/artworks/927727/cache-927727-1771523685/images-original.png","0.35","0.35","This fresh and contentious adaptation from Andrea Arnold (American Honey) sheds the classic Brontë novel of its Gothic and Romantic trimmings to get at the raw passions simmering underneath. One thing’s for sure: Watching this film is as brutally exhilarating as a storm on the Yorkshire Moors!","https://trailers.mubicdn.net/87308/optimised/720p-t-wuthering-heights-2011_en_us_4.252_1280_720_1671164617.mp4","https://trailers.mubicdn.net/87308/optimised/240p-t-wuthering-heights-2011_en_us_4.252_1280_720_1671164617.mp4"
"Oxhide","Liu Jiayin","2005","China","A cloud of anxiety hangs over a Chinese working-class family living in an impossibly cramped Beijing apartment, where they even share a bed. As the father’s leather-goods business slips toward bankruptcy, financial strain fuels tension with his wife and daughter.","https://assets.mubicdn.net/images/film/19167/image-w448.jpg?1767787805","","https://images.mubicdn.net/images/artworks/901675/cache-901675-1767787910/images-original.png","0.36","0.24","Like stirring sesame paste into noodles, a resourceful family adds flavor to their modest life in Liu Jiayin’s mesmerizing drama, featuring the filmmaker’s parents. Mealtimes, housework, and goofing around animate dimly lit static shots: 23 sunless windows onto the warmth of a working-class home.","https://trailers.mubicdn.net/19167/optimised/240p-t-oxhide_en_us_617.014_640_480_1768473407.mp4","https://trailers.mubicdn.net/19167/optimised/240p-t-oxhide_en_us_617.014_640_480_1768473407.mp4"
"Moon","Kurdwin Ayub","2024","Austria","Sarah, a former mixed martial artist, takes up the offer to work as a personal trainer for the three daughters of a wealthy family in the Middle East. In a palace surrounded by walls and with constant surveillance on the sisters, Sarah finds that they are not really interested in boxing training.","https://assets.mubicdn.net/images/film/417791/image-w448.jpg?1745502859","","https://images.mubicdn.net/images/artworks/874122/cache-874122-1760682647/images-original.png","0.62","0.38","A Locarno prizewinner, Kurdwin Ayub’s confidently provocative film grapples with a stifling, ultra-rich realm where freedom shimmers like a desert mirage. Orbiting a knockout turn from Florentina Holzinger, Moon plummets out of safe zones into unpredictable, explosive arenas of trouble and threat.","https://trailers.mubicdn.net/417791/optimised/1080p-t-mond_en_us_1857.175_1920_1038_1743658821.mp4","https://trailers.mubicdn.net/417791/optimised/240p-t-mond_en_us_1857.175_1920_1038_1743658821.mp4"
"Perfumed Nightmare","Kidlat Tahimik","1977","Philippines","Young Kidlat is a jeepney driver in the Philippines, but his dream is to leave his village and travel to Europe, the embodiment of the technological advancement he idolizes. Instead, he discovers inhumane modernity no better than what he left behind.","https://assets.mubicdn.net/images/film/24201/image-w448.jpg?1745490240","","https://images.mubicdn.net/images/artworks/902158/cache-902158-1767803911/images-original.png","0.67","1.0","In a surreal style entwining dream and documentary, Filipino actor-director Kidlat Tahimik’s debut creatively catches its disillusioned protagonist between the “First” and “Third” Worlds. A milestone film in post-colonial cinema, later championed stateside by Werner Herzog and Francis Ford Coppola.","",""
"When I Saw You","Annemarie Jacir","2012","Palestine, Jordan","Jordan, 1967. Thousands of refugees pour across the border from Palestine. Having been separated from his father, Tarek, 11, and his mother, Ghaydaa, are placed in “temporary” camps. Finding difficulty adjusting to life in the camps and longing to be reunited with his father, Tarek seeks a way out.","https://assets.mubicdn.net/images/film/99903/image-w448.jpg?1745491342","","https://images.mubicdn.net/images/artworks/817360/cache-817360-1752007596/images-original.png","0.628134","0.197531","Calling the shots on the first feature ever directed by a Palestinian woman, Annemarie Jacir is nothing short of a pioneer in Arab cinema. This sophomore feature was Palestine’s official entry for the 2012 Oscars®: a delicate coming-of-age drama, and an insightful study of absence, exile, and war.","https://trailers.mubicdn.net/99903/optimised/720p-t-when-i-saw-you_en_us_2001.78_1280_720_1705560427.mp4","https://trailers.mubicdn.net/99903/optimised/240p-t-when-i-saw-you_en_us_2001.78_1280_720_1705560427.mp4"
"Moving","Shinji Sômai","1993","Japan","Renko, a spirited sixth-grader in Kyoto, struggles to accept her parents’ separation. When her father leaves, her mother sets new rules Renko can’t make sense of. In a bid to hold on to their old life, she hides the divorce papers and plans a getaway to a lake they once visited as a family.","https://assets.mubicdn.net/images/film/37269/image-w448.jpg?1750807364","","https://images.mubicdn.net/images/artworks/843063/cache-843063-1752052568/images-original.png","0.704735","0.987629","The rich inner worlds of children—filled with unanswered questions and fantastical reveries—come vividly alive in Shinji Sômai’s poetic masterpiece. Trailing after the hurried footsteps of a lovably mischievous troublemaker, Moving  probes the delicate passage between innocence and understanding.","https://trailers.mubicdn.net/37269/optimised/1080p-t-moving_en_us_2421.348_1920_1080_1753169907.mp4","https://trailers.mubicdn.net/37269/optimised/240p-t-moving_en_us_2421.348_1920_1080_1753169907.mp4"
"45 Years","Andrew Haigh","2015","United Kingdom","It’s one week until Kate and Geoff’s 45th anniversary, and a huge party is being planned. But then a letter arrives for Geoff. The body of Katya, his first love, has been discovered frozen and immaculately preserved in the glaciers of the Swiss Alps. Kate becomes obsessed with Geoff’s past.","https://assets.mubicdn.net/images/film/119023/image-w448.jpg?1745492168","","https://images.mubicdn.net/images/artworks/807423/cache-807423-1751997153/images-original.png","0.796657","0.393564","Charlotte Rampling and Tom Courtenay both won Silver Bears for their extraordinary, understated performances in this acclaimed marital drama from Andrew Haigh. The atmospheric Norfolk Broads are a potent backdrop to this devastating portrait of a once-solid marriage plunged into crisis.","https://trailers.mubicdn.net/119023/optimised/1080p-t-45-years_en_us_as_bm_bs_2560.156_1920_1080_1710768256.mp4","https://trailers.mubicdn.net/119023/optimised/240p-t-45-years_en_us_as_bm_bs_2560.156_1920_1080_1710768256.mp4"
"The Cathedral","Ricky D'Ambrose","2021","United States","From the ‘80s to the 2000s, the quiet rise and fall of a Long Island family is seen through the eyes of its youngest member, Jesse. The family’s struggle to remain middle-class is observed in fragments, filtered through Jesse’s visceral memories of his youth.","https://assets.mubicdn.net/images/film/313165/image-w448.jpg?1765391290","https://images.mubicdn.net/images/artworks/483059/cache-483059-1662565895/images-original.png","https://images.mubicdn.net/images/artworks/477573/cache-477573-1668377266/images-original.jpg","0.52","0.99","A family and a country come undone in Ricky D’Ambrose’s intricate, Spirit award-nominated drama. Deploying a Bressonian framing of richly textured interiors and delicate hand gestures, these nostalgic glimpses at a fractured father-son bond meticulously conjure a bygone ’80s and ’90s Long Island.","https://trailers.mubicdn.net/313165/optimised/1080p-t-the-cathedral-2021_en_us_1662728924.mp4","https://trailers.mubicdn.net/313165/optimised/240p-t-the-cathedral-2021_en_us_1662728924.mp4"
"AliEN0089","Valeria Hofmann","2023","Chile","A gamer uploads a testimonial video to denounce the harassment she suffers in a video game. Meanwhile, a stranger enters her home and hacks her computer, blurring the boundaries between the real and virtual worlds with chaotic consequences.","https://assets.mubicdn.net/images/film/365160/image-w448.jpg?1764868104","https://images.mubicdn.net/images/artworks/889485/cache-889485-1764871017/images-original.png","https://images.mubicdn.net/images/artworks/889452/cache-889452-1764868332/images-original.png","0.51","0.79","Beetling video-game visuals compete with reality in Valeria Hofmann’s inventive, aesthetically eclectic short, which confers a first-person-shooter perspective on a home invader to chilling effect. Splashy neon color pools like hazardous waste in this pixelated distillation of a toxic gaming scene.","https://trailers.mubicdn.net/365160/optimised/720p-t-alien0089_en_us_1144.202_1280_720_1672433138.mp4","https://trailers.mubicdn.net/365160/optimised/240p-t-alien0089_en_us_1144.202_1280_720_1672433138.mp4"
"Bad Tales","Damiano D'Innocenzo, Fabio D'Innocenzo","2020","Italy, Switzerland","The summer heat beats down on a residential estate in the suburbs of Rome. There is a sense of unease that can explode at any moment. Parents are frustrated because they are not from a better suburb, but their children are the protagonists of the shock wave that propels the estate towards collapse.","https://assets.mubicdn.net/images/film/256256/image-w448.jpg?1745496765","","https://images.mubicdn.net/images/artworks/822551/cache-822551-1752013259/images-original.png","0.481894","0.647826","Inspired by Matteo Garrone’s masterfully grotesque style, the D’Innocenzo brothers add their fabulistic, darkly playful touch to the mix in their impressive second feature. The Best Screenplay winner of the 2020 Berlinale, Bad Tales offers a brilliantly sinister look at life in the suburbs.","https://trailers.mubicdn.net/256256/optimised/720p-t-bad-tales_en_us_1653.162_1280_720_1612973269.mp4","https://trailers.mubicdn.net/256256/optimised/240p-t-bad-tales_en_us_1653.162_1280_720_1612973269.mp4"
"A Dessert for Constance","Sarah Maldoror","1981","France","The inseparable Bokolo and Mamadou are Senegalese émigrés in Paris, working as street sweepers to help a sick friend return home. When they stumble upon a 19th-century French cookbook, they decide to enter a prestigious cooking quiz show.","https://assets.mubicdn.net/images/film/99638/image-w448.jpg?1764958668","","https://images.mubicdn.net/images/artworks/889865/cache-889865-1764958774/images-original.png","0.35","0.31","Whisking Africa into France with vigorous song and dance, A Dessert for Constance balances the sweet and sour of the immigrant experience. Brightening the bitterness of poverty and colonial paternalism, the secret ingredient of this uplifting film is zingy joy in everything, especially friendship.","",""
"Fragments for Venus","Alice Diop","2025","France, Italy","A Black woman wanders alone through the galleries of a museum, carefully examining each painting, searching for something. Across Brooklyn, another Black woman wanders the streets, her gaze full of wonder at the Black women she encounters.","https://assets.mubicdn.net/images/film/453108/image-w448.jpg?1762770049","","https://images.mubicdn.net/images/artworks/883171/cache-883171-1762772287/images-original.png","0.56","0.28","Alice Diop colors in the blind spots of art history with this thoughtful short starring Kayije Kagame (Saint Omer). Countering clichés and absences in Black portraiture with the joys of real life, Fragments for Venus leaves behind Old Masters to widen the frame on where we find aesthetic pleasure.","",""
"Oh, Moon!","Reha Erdem","1988","Turkey, France","Eleven-year-old Yekta lives in a crumbling island mansion with her strict aunts and ailing grandfather, yearning for her absent mother. As dreams and surreal visions shape her solitude, she sets out in search of a mythical seagull with a child’s head.","https://assets.mubicdn.net/images/film/24395/image-w448.jpg?1755156747","https://images.mubicdn.net/images/artworks/874632/cache-874632-1760707245/images-original.png","https://images.mubicdn.net/images/artworks/875438/cache-875438-1760865637/images-original.png","0.29","0.36","A cult hit in Turkey, Reha Erdem’s poetic and surreal first feature was impressively shot on an ultra-low budget yet is entirely virtuosic. Loosely based on an Istanbul myth, and shot on black and white film, with Oh, Moon! Erdem proved both his resourcefulness and his lucid cinematic vision.","https://trailers.mubicdn.net/24395/optimised/1080p-t-oh-moon_en_us_1760702511.mp4","https://trailers.mubicdn.net/24395/optimised/240p-t-oh-moon_en_us_1760702511.mp4"
"The Loneliest Planet","Julia Loktev","2011","United States, Germany","Engaged American couple Alex and Nica are backpacking through Eastern Europe. Upon arriving in Georgia, they hire a guide to lead them on a camping trek. Walking for hours, the three trade anecdotes to pass the time—until a momentary misstep changes everything the couple believes about themselves.","https://assets.mubicdn.net/images/film/87417/image-w448.jpg?1745490967","","https://images.mubicdn.net/images/artworks/811953/cache-811953-1752001810/images-original.png","0.373259","0.304455","With its languid cinematography, Julia Loktev’s mesmerizing second feature takes us on a zig-zagging journey with a couple—played by Gael García Bernal and Hani Furstenberg—who have to suddenly confront the limits of what defines human relationships. What is left unsaid can be far more powerful.","https://trailers.mubicdn.net/87417/optimised/720p-t-the-loneliest-planet_en_us_1474896039.mp4","https://trailers.mubicdn.net/87417/optimised/240p-t-the-loneliest-planet_en_us_1474896039.mp4"
"The Friends","Shinji Sômai","1994","Japan","During their summer break, three curious schoolboys begin spying on a reclusive old man living in a secluded house. Soon, they discover an extraordinary man. As summer days go by, they develop a new outlook on life and death, deepening their appreciation for the value of their friendships.","https://assets.mubicdn.net/images/film/98086/image-w448.jpg?1751548484","","https://images.mubicdn.net/images/artworks/843431/cache-843431-1752054104/images-original.png","0.623955","0.272277","In Shinji Sômai’s bittersweet coming-of-age tale, matters of life and death are made at once whimsical and profound through the eyes of children. As a gentle bond grows between generations, simple acts of care carry a transformative effect, offering a healing balm to urban loneliness and isolation.","https://trailers.mubicdn.net/98086/optimised/720p-t-the-friends_en_us_1741877742.mp4","https://trailers.mubicdn.net/98086/optimised/240p-t-the-friends_en_us_1741877742.mp4"
"Delicatessen","Jean-Pierre Jeunet, Marc Caro","1991","France","In a dystopian city stands a building inhabited by strange characters. On the ground floor, a butcher with limited meat supply sees his stock increase when some tenants begin to disappear. A young former clown lands a job there, oblivious that he might be the butcher’s next victim.","https://assets.mubicdn.net/images/film/326/image-w448.jpg?1745489498","","https://images.mubicdn.net/images/artworks/829199/cache-829199-1752020227/images-original.png","0.516713","0.284653","Before The City of Lost Children, film duo Jean-Pierre Jeunet and Marc Caro made their ingenious debut with idiosyncratic stylization that only cartoonists could conjure up. Set in a truly surreal vision of Paris, Delicatessen is a comic cult classic about the banality of post-apocalyptic existence.","https://trailers.mubicdn.net/326/optimised/720p-t-delicatessen_en_us_1685562712.mp4","https://trailers.mubicdn.net/326/optimised/240p-t-delicatessen_en_us_1685562712.mp4"
"The Bloodiest","Jean-Pierre Bekolo","2005","Cameroon, France","In a futuristic Cameroon, Majolie and Chouchou are sex workers frequented by the political class—a corrupt and sex-obsessed crop of powerful men. When one of their influential clients dies under compromising circumstances, Majolie and Chouchou do all they can to dispose of the body.","https://assets.mubicdn.net/images/film/34777/image-w448.jpg?1745490125","","https://images.mubicdn.net/images/artworks/840082/cache-840082-1752040465/images-original.png","0.577191","0.417284","In this blazingly feminist masterwork of Afrofuturism, Cameroonian iconoclast Jean-Pierre Bekolo places fearless sex workers at the vanguard of a revolution. Coating its social commentary in stylish genre thrills, The Bloodiest unmasks corrupt politicians as the real vampires hiding in plain sight.","",""
"Hollywood 90028","Christina Hornisher","1973","United States","Mark, a disturbed cameraman, films porn by day and stalks Los Angeles by night, strangling women he lures from peep shows and strip clubs. When he pursues a model from one of his shoots, a frustrated Mark is led to shoot a different kind of Hollywood ending…","https://assets.mubicdn.net/images/film/157125/image-w448.jpg?1759254498","https://images.mubicdn.net/images/artworks/867227/cache-867227-1759254994/images-original.png","https://images.mubicdn.net/images/artworks/867190/cache-867190-1759254466/images-original.png","0.45","0.99","From exploitation tropes of sex and murder, Christina Hornisher paints a hallucinatory time capsule of 1970s Los Angeles, smattered with vagabond souls and trampled Hollywood dreams. Admired by Sean Baker and Ti West, this spellbinding vision of a wasted Tinseltown is now restored in glorious 4K.","https://trailers.mubicdn.net/157125/optimised/1080p-t-hollywood-90028_en_us_1737264383.mp4","https://trailers.mubicdn.net/157125/optimised/240p-t-hollywood-90028_en_us_1737264383.mp4"
"Old Joy","Kelly Reichardt","2006","United States","Two old friends, Kurt and Mark, reunite for a weekend camping trip in the Cascade mountain range east of Portland, Oregon. When they arrive at their final destination, a hot spring deep in the forest, they must confront the divergent paths they have taken in life.","https://assets.mubicdn.net/images/film/1490/image-w448.jpg?1745489529","","https://images.mubicdn.net/images/artworks/107046/cache-107046-1621552220/images-original.png","0.440111","0.717822","After 12 years away, Kelly Reichardt returned to independent filmmaking with this small scale but beguiling portrait of two men, no longer young, not quite old, trying to resume a friendship. With a lush Oregon setting and precise social detail—a director hallmark—she made a road movie in miniature.","https://trailers.mubicdn.net/1490/optimised/720p-t-old-joy_en_us_1621521453.mp4","https://trailers.mubicdn.net/1490/optimised/240p-t-old-joy_en_us_1621521453.mp4"
"Humanist Vampire Seeking Consenting Suicidal Person","Ariane Louis-Seize","2023","Canada, France","Sasha is a young vampire who is too sensitive to kill. When her exasperated parents cut off her blood supply, Sasha meets Paul, a lonely teenager who is willing to give his life to save hers. But their friendly agreement soon becomes a nocturnal quest to fulfill Paul’s last wishes before day breaks.","https://assets.mubicdn.net/images/film/385335/image-w448.jpg?1745501629","https://images.mubicdn.net/images/artworks/707523/cache-707523-1726505569/images-original.png","https://images.mubicdn.net/images/artworks/830505/cache-830505-1752021611/images-original.png","0.442897","0.987624","As if growing pains aren’t confusing enough, the conundrums of life as a vampire add more chaos to the mix in Ariane Louis-Seize’s delightfully deadpan comedy. Approaching the gloom of death with gentle humor, this offbeat tale of love and friendship embraces the beauty of shared eccentricities.","https://trailers.mubicdn.net/385335/optimised/1080p-t-humanist-vampire-seeking-consenting-suicidal-person_en_us_1238.438_1920_1080_1718129433.mp4","https://trailers.mubicdn.net/385335/optimised/240p-t-humanist-vampire-seeking-consenting-suicidal-person_en_us_1238.438_1920_1080_1718129433.mp4"
"Night of the Living Dead","George A. Romero","1968","United States","When corpses emerge from a graveyard in search of fresh humans to devour, a disparate group of individuals takes refuge in an abandoned house. The pragmatic Ben does his best to control the situation, but when the murderous zombies surround the house, the other survivors begin to panic.","https://assets.mubicdn.net/images/film/318/image-w448.jpg?1745489497","","https://images.mubicdn.net/images/artworks/803500/cache-803500-1751993191/images-original.png","0.522284","0.435644","Some like ghost stories, and some prefer their undead as a bloodthirsty horde. Here’s where the world’s zombie obsession began: George Romero’s landmark classic, a raging, subversive, apocalyptic bonfire of a film. By the time the lights came up, horror would never be the same—and it still shocks.","https://trailers.mubicdn.net/318/optimised/720p-t-night-of-the-living-dead_en_us_1280_720_1492502570.mp4","https://trailers.mubicdn.net/318/optimised/240p-t-night-of-the-living-dead_en_us_1280_720_1492502570.mp4"
"The Watermelon Woman","Cheryl Dunye","1996","United States","Cheryl, an aspiring Black lesbian filmmaker working in a video store, is making a documentary about a black actress from the 1930s who was typecast, credited only as “the watermelon woman.” While uncovering the meaning of her life, Cheryl simultaneously experiences an upheaval in her own.","https://assets.mubicdn.net/images/film/23121/image-w448.jpg?1745489762","https://images.mubicdn.net/images/artworks/779985/cache-779985-1748624954/images-original.png","https://images.mubicdn.net/images/artworks/822277/cache-822277-1752012977/images-original.png","0.584958","0.14604","Groundbreaking in more ways than one, Cheryl Dunye’s autofiction work was the first feature to be directed by a Black lesbian filmmaker. A highlight of the ’90s New Queer Cinema, this joyous comedy wittily reflects, with contagious energy, on film history, representation, race relations, and desire.","https://trailers.mubicdn.net/23121/optimised/720p-t-the-watermelon-woman_en_us_1139.691_1280_720_1606240996.mp4","https://trailers.mubicdn.net/23121/optimised/240p-t-the-watermelon-woman_en_us_1139.691_1280_720_1606240996.mp4"
"Eight Postcards from Utopia","Radu Jude, Christian Ferencz-Flatz","2024","Romania","Romanian television commercials broadcasted to consumers in the country’s post-Communist era are revisited in a satirical montage. Viewers were sold on visions of Romania’s glorious past and gilded future—including get-rich-quick schemes, shiny new toys, and economic shock therapy.","https://assets.mubicdn.net/images/film/417398/image-w448.jpg?1750070420","","https://images.mubicdn.net/images/artworks/842890/cache-842890-1752051909/images-original.png","0.476323","0.210396","A nostalgic supercut of gloriously kitsch media relics, this acerbic film wittily brings out bald-faced narratives around money and success. Behind the blunt messaging of television adverts, filmmaker Radu Jude and philosopher Christian Ferencz-Flatz find pernicious political messages at play.","https://trailers.mubicdn.net/417398/optimised/1080p-t-eight-postcards-from-utopia_en_us_1727569845.mp4","https://trailers.mubicdn.net/417398/optimised/240p-t-eight-postcards-from-utopia_en_us_1727569845.mp4"
"Pepe","Nelson Carlo de los Santos Arias","2024","Dominican Republic, Namibia","A voice that claims to be the ghost of Pepe, the first and only hippopotamus ever killed in the Americas, tells his story. Beginning in Southern Africa and moving to South America, Pepe narrates his eventful life—from being owned by Colombian drug baron Pablo Escobar to his final days roaming free.","https://assets.mubicdn.net/images/film/401685/image-w448.jpg?1745502278","https://images.mubicdn.net/images/artworks/751318/cache-751318-1735229013/images-original.png","https://images.mubicdn.net/images/artworks/839575/cache-839575-1752038439/images-original.png","0.459829","0.121581","Taking inspiration from an infamous runaway hippo, this shapeshifting adventure won Silver Bear for Best Director at the Berlinale. Traveling through timelines, planes of consciousness, and dazzlingly diverse forms of experimentation, Pepe summons specters of violence with eclectic, mystical style.","https://trailers.mubicdn.net/401685/optimised/1080p-t-pepe-2024_en_us_1736436770.mp4","https://trailers.mubicdn.net/401685/optimised/240p-t-pepe-2024_en_us_1736436770.mp4"
"Winter Boy","Christophe Honoré","2022","France","17-year-old Lucas is drifting through his last year of boarding school until the sudden death of his father strips away everything he took for granted. Left filled with anger and despair, he visits his older brother in Paris seeking comfort in the new city.","https://assets.mubicdn.net/images/film/350778/image-w448.jpg?1745500219","","https://images.mubicdn.net/images/artworks/824795/cache-824795-1752015590/images-original.png","0.406685","0.0148515","Christophe Honoré returns to his timeless themes of family, mortality, and sexuality in a gay coming-of-age story imbued with breathtaking poignancy. As a teenager trying to make sense of grief, newcomer Paul Kircher is devastatingly good—and shares the screen with none other than Juliette Binoche.","https://trailers.mubicdn.net/350778/optimised/1080p-t-le-lyceen_en_us_1680165914.mp4","https://trailers.mubicdn.net/350778/optimised/240p-t-le-lyceen_en_us_1680165914.mp4"
"Super Happy Forever","Kohei Igarashi","2024","Japan, France","After the sudden loss of his wife, grumpy and apathetic Sano returns to the island where he and Nagi first met: the seaside town of Izu. With his friend Miyata by his side, the two rediscover the island in the shadow of Sano’s mourning, as early memories of meeting Nagi return to Sano.","https://assets.mubicdn.net/images/film/418919/image-w448.jpg?1751558215","","https://images.mubicdn.net/images/artworks/843438/cache-843438-1752054133/images-original.png","0.564067","0.556931","A plastic toy, a baseball cap—an intoxicating first encounter transmutes prosaic tokens into totems in this by-the-sea ode to coincidence. Kohei Igarashi captures the spindrift intimacies of falling in love, resisting sentimentality to reach at something infinitely more sophisticated and refreshing.","https://trailers.mubicdn.net/418919/optimised/1080p-t-super-happy-forever_en_us_1725087619.mp4","https://trailers.mubicdn.net/418919/optimised/240p-t-super-happy-forever_en_us_1725087619.mp4"
"The Delta","Ira Sachs","1996","United States","At a Memphis movie house, romance sparks between Lincoln, an affluent white teenager, and Minh, the migrant son of a G.I. and a Vietnamese woman. But when they take a spontaneous trip down the Mississippi in Lincoln’s father’s boat, the two lovers soon uncover what they do not have in common.","https://assets.mubicdn.net/images/film/24578/image-w448.jpg?1745489803","","https://images.mubicdn.net/images/artworks/826949/cache-826949-1752017902/images-original.png","0.420613","0.148515","Immersed in the tantalizing erotics of water and bathed in blue, Ira Sachs’s feature debut was a groundbreaking intervention into New Queer Cinema in the 1990s. Swirling race and class into the sultry pool of sexuality, The Delta cruises into quivering nights of threat, pleasure, and discovery.","",""
"Rewind & Play","Alain Gomis","2022","France, Germany","In December 1969, legendary pianist and composer Thelonious Monk ended his European tour in Paris. Before the show, Monk appeared on French TV to perform and speak with French jazz pianist Henri Renaud. Newly discovered footage reveals the disconnect between Monk and his interviewer.","https://assets.mubicdn.net/images/film/333631/image-w448.jpg?1745501044","","https://images.mubicdn.net/images/artworks/809884/cache-809884-1751999664/images-original.png","0.519499","0.269802","Working with unseen outtakes from a 1969 French TV interview, director Alain Gomis fashions a riveting, sharp-edged essay on the media’s treatment of a genius of jazz piano, Thelonious Monk. Hypnotic, nerve-wrangling, and immersive, Rewind and Play lets the music—and the silence—do the talking.","https://trailers.mubicdn.net/333631/optimised/1080p-t-rewind-play_en_us_1920_1080_1678295946.mp4","https://trailers.mubicdn.net/333631/optimised/240p-t-rewind-play_en_us_1920_1080_1678295946.mp4"
"Pino","Walter Fasano","2020","Italy","Rome, 1968. At the pinnacle of his career, artist Pino Pascali died in an accident. 50 years later the Pascali Museum in Apulia—where Pino was born—buys and exhibits one of his works. Old photographs by Pino Pascali—and new ones by Pino Musi—tell the story of a work of art returning to its origins.","https://assets.mubicdn.net/images/film/285819/image-w448.jpg?1745497775","","https://images.mubicdn.net/images/artworks/839233/cache-839233-1752036884/images-original.png","0.559889","1.0","The directorial debut of editor Walter Fasano (Call Me by Your Name), this unconventional documentary is a spirited portrait of Pino Pascali, an icon of postwar Italian art. Narrated by Suzanne Vega, Alma Jodorowsky, and Michele Riondino, Pino unmasks the revolutionary legacy of a forgotten artist.","https://trailers.mubicdn.net/285819/optimised/1080p-t-pino_en_us_1633109023.mp4","https://trailers.mubicdn.net/285819/optimised/240p-t-pino_en_us_1633109023.mp4"
