row_idx,prototype_collection_title,real_mubi_slug,real_collection_title,verification_status,film_title,film_director,film_year,film_country,film_status
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,45 Years,Andrew Haigh,2015,United Kingdom,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Zama,Lucrecia Martel,2017,Argentina,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,13 Tzameti,Géla Babluani,2005,France,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,We Need to Talk About Kevin,Lynne Ramsay,2011,United Kingdom,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,"Sorry, Baby",Eva Victor,2025,United States,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Old Joy,Kelly Reichardt,2006,United States,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Pacifiction,Albert Serra,2022,"France, Spain",FABRICATED_IN_PROTOTYPE_NOT_REAL
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,BPM (Beats Per Minute),Robin Campillo,2017,France,FABRICATED_IN_PROTOTYPE_NOT_REAL
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Tabu,Miguel Gomes,2012,"Portugal, Germany",FABRICATED_IN_PROTOTYPE_NOT_REAL
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Cemetery of Splendour,Apichatpong Weerasethakul,2015,"Thailand, United Kingdom",FABRICATED_IN_PROTOTYPE_NOT_REAL
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Shithouse,Cooper Raiff,2020,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Drop Dead Gorgeous,Michael Patrick Jann,1999,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Self-Criticism of a Bourgeois Dog,Julian Radlmaier,2017,Germany,real_and_in_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Phantoms of July,Julian Radlmaier,2025,Germany,real_and_in_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Dazed and Confused,Richard Linklater,1993,United States,real_and_in_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,"The Adventures of Priscilla, Queen of the Desert",Stephan Elliott,1994,Australia,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Father Mother Sister Brother,Jim Jarmusch,2025,United States,real_and_in_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Adaptation.,Spike Jonze,2002,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Endless Cookie,"Seth Scriver, Peter Scriver",2025,Canada,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Married to the Mob,Jonathan Demme,1988,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,American Fiction,Cord Jefferson,2023,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Something Wild,Jonathan Demme,1986,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,It Was Just an Accident,Jafar Panahi,2025,Iran,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Ingrid Goes West,Matt Spicer,2017,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Parasite,Bong Joon Ho,2019,South Korea,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Fargo,Joel Coen,1996,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,The Practice,Martín Rejtman,2023,Argentina,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Charade,Stanley Donen,1963,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,The General,"Buster Keaton, Clyde Bruckman",1926,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Our Hospitality,"Buster Keaton, John G. Blystone",1923,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Sherlock Jr.,Buster Keaton,1924,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Seven Chances,Buster Keaton,1925,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Moonstruck,Norman Jewison,1987,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Irma La Douce,Billy Wilder,1963,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Pirates,Reggie Yates,2021,United Kingdom,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,The Piano Accident,Quentin Dupieux,2025,France,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,A Dessert for Constance,Sarah Maldoror,1981,France,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,The Apartment,Billy Wilder,1960,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Sexual Drive,Kota Yoshida,2021,Japan,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Soul Kitchen,Fatih Akin,2009,Germany,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,The Graduate,Mike Nichols,1967,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,El Planeta,Amalia Ulman,2021,Spain,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Animals,Sophie Hyde,2019,United Kingdom,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Dona Flor and Her Two Husbands,Bruno Barreto,1976,Brazil,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Pavements,Alex Ross Perry,2024,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Magic Farm,Amalia Ulman,2025,Argentina,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Limbo,Ben Sharrock,2020,United Kingdom,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Fallen Leaves,Aki Kaurismäki,2023,Finland,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Leonor Will Never Die,Martika Ramirez Escobar,2022,Philippines,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Lucky Grandma,Sasie Sealy,2019,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Shanghai Blues,Tsui Hark,1984,Hong Kong,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,"Pepi, Luci, Bom",Pedro Almodóvar,1980,Spain,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Silvia Prieto,Martín Rejtman,1999,Argentina,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Shakti,Martín Rejtman,2019,Argentina,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,An Odd Turn,Francisco Lezama,2024,Argentina,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,The Magic Gloves,Martín Rejtman,2003,Argentina,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Bloodsuckers,Julian Radlmaier,2021,Germany,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,The Nature of Love,Monia Chokri,2023,Canada,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,The Hypnosis,Ernst De Geer,2023,Sweden,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,The Delinquents,Rodrigo Moreno,2023,Argentina,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Yannick,Quentin Dupieux,2023,France,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Tavern Man,Aki Kaurismäki,2012,Finland,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Rotting in the Sun,Sebastián Silva,2023,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,The Worst Person in the World,Joachim Trier,2021,Norway,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Shiva Baby,Emma Seligman,2020,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,The African Desperate,Martine Syms,2022,United States,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,In the Name of Christ,Roger Gnoan M'Bala,1993,Cote d'Ivoire,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Two Shots Fired,Martín Rejtman,2014,Argentina,real_but_missing_from_prototype
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Gregory's Girl,Bill Forsyth,1980,United Kingdom,FABRICATED_IN_PROTOTYPE_NOT_REAL
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Dear Diary,Nanni Moretti,1993,"Italy, France",FABRICATED_IN_PROTOTYPE_NOT_REAL
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Dracula,Radu Jude,2025,"Romania, Austria",FABRICATED_IN_PROTOTYPE_NOT_REAL
8,FUNNY HA HA,comedies,FUNNY HA HA,verified_discrepancy,Kill the Jockey,Luis Ortega,2024,"Argentina, Spain",FABRICATED_IN_PROTOTYPE_NOT_REAL
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Damage,Louis Malle,1992,United Kingdom,real_and_in_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Portrait of a Lady on Fire,Céline Sciamma,2019,France,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,The Handmaiden,Park Chan-wook,2016,South Korea,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Past Lives,Celine Song,2023,United States,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Queer,Luca Guadagnino,2024,United States,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Bones and All,Luca Guadagnino,2022,United States,real_and_in_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Undine,Christian Petzold,2020,Germany,real_and_in_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Something Wild,Jonathan Demme,1986,United States,real_and_in_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Magnificent Obsession,Douglas Sirk,1954,United States,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Touki Bouki,Djibril Diop Mambéty,1973,Senegal,real_and_in_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Die My Love,Lynne Ramsay,2025,United States,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Việt and Nam,Minh Quý Trương,2024,Vietnam,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,45 Years,Andrew Haigh,2015,United Kingdom,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,The New Years,Rodrigo Sorogoyen,2024,Spain,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Sexual Drive,Kota Yoshida,2021,Japan,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,River of Grass,Kelly Reichardt,1994,United States,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Beating Hearts,Gilles Lellouche,2024,France,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Priscilla,Sofia Coppola,2023,United States,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,The Hypnosis,Ernst De Geer,2023,Sweden,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Passages,Ira Sachs,2023,France,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Ema,Pablo Larraín,2019,Chile,real_and_in_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Annette,Leos Carax,2021,France,real_but_missing_from_prototype
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Sick of Myself,Kristoffer Borgli,2022,"Norway, Sweden",FABRICATED_IN_PROTOTYPE_NOT_REAL
9,"TRULY, MADLY, DEEPLY",truly-madly-deeply,"TRULY, MADLY, DEEPLY",verified_discrepancy,Keep the Lights On,Ira Sachs,2012,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
10,Outstretched Hands: Two by Ken Loach,ken-loach-double-bill,FIGHT THE POWER: A KEN LOACH DOUBLE BILL,verified_discrepancy,Sweet Sixteen,Ken Loach,2002,,real_and_in_prototype
10,Outstretched Hands: Two by Ken Loach,ken-loach-double-bill,FIGHT THE POWER: A KEN LOACH DOUBLE BILL,verified_discrepancy,"I, Daniel Blake",Ken Loach,2016,,real_and_in_prototype
10,Outstretched Hands: Two by Ken Loach,ken-loach-double-bill,FIGHT THE POWER: A KEN LOACH DOUBLE BILL,verified_discrepancy,It's a Free World...,Ken Loach,2007,,real_but_missing_from_prototype
10,Outstretched Hands: Two by Ken Loach,ken-loach-double-bill,FIGHT THE POWER: A KEN LOACH DOUBLE BILL,verified_discrepancy,The Wind That Shakes the Barley,Ken Loach,2006,,real_and_in_prototype
10,Outstretched Hands: Two by Ken Loach,ken-loach-double-bill,FIGHT THE POWER: A KEN LOACH DOUBLE BILL,verified_discrepancy,Hidden Agenda,Ken Loach,1990,United Kingdom,FABRICATED_IN_PROTOTYPE_NOT_REAL
10,Outstretched Hands: Two by Ken Loach,ken-loach-double-bill,FIGHT THE POWER: A KEN LOACH DOUBLE BILL,verified_discrepancy,Kes,Ken Loach,1969,United Kingdom,FABRICATED_IN_PROTOTYPE_NOT_REAL
10,Outstretched Hands: Two by Ken Loach,ken-loach-double-bill,FIGHT THE POWER: A KEN LOACH DOUBLE BILL,verified_discrepancy,Sorry We Missed You,Ken Loach,2019,"United Kingdom, France",FABRICATED_IN_PROTOTYPE_NOT_REAL
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,Portrait of a Lady on Fire,Céline Sciamma,2019,France,real_but_missing_from_prototype
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,The Handmaiden,Park Chan-wook,2016,South Korea,real_and_in_prototype
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,The Mysterious Gaze of the Flamingo,Diego Céspedes,2025,Chile,real_and_in_prototype
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,Queer,Luca Guadagnino,2024,United States,real_but_missing_from_prototype
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,Việt and Nam,Minh Quý Trương,2024,Vietnam,real_and_in_prototype
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,The Celluloid Closet,"Rob Epstein, Jeffrey Friedman",1995,Germany,real_and_in_prototype
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,Orlando,Sally Potter,1992,United Kingdom,real_but_missing_from_prototype
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,The Watermelon Woman,Cheryl Dunye,1996,United States,real_but_missing_from_prototype
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,Benedetta,Paul Verhoeven,2021,France,real_but_missing_from_prototype
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,Please Baby Please,Amanda Kramer,2022,United States,real_but_missing_from_prototype
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,Blank Narcissus (Passion of the Swamp),Peter Strickland,2022,United Kingdom,real_but_missing_from_prototype
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,Great Freedom,Sebastian Meise,2021,Austria,real_but_missing_from_prototype
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,Paris Is Burning,Jennie Livingston,1990,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,My Own Private Idaho,Gus Van Sant,1991,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,Pariah,Dee Rees,2011,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
11,WE HAVE ALWAYS BEEN HERE: QUEER CINEMA LOOKS BACK,we-have-always-been-here,We Have Always Been Here: Queer Cinema Looks Back,verified_discrepancy,Carol,Todd Haynes,2015,"United States, United Kingdom",FABRICATED_IN_PROTOTYPE_NOT_REAL
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,The Non-Actor,Eliza Barry Callahan,2025,United States,real_and_in_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Not a Pretty Picture,Martha Coolidge,1976,United States,real_and_in_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,The Assistant,Kitty Green,2019,United States,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Bird,Andrea Arnold,2024,United Kingdom,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Titane,Julia Ducournau,2021,France,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Portrait of a Lady on Fire,Céline Sciamma,2019,France,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,"To Wong Foo, Thanks for Everything! Julie Newmar",Beeban Kidron,1995,United States,real_and_in_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Monangambééé,Sarah Maldoror,1968,Angola,real_and_in_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Sound of Falling,Mascha Schilinski,2025,Germany,real_and_in_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Good One,India Donaldson,2024,United States,real_and_in_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Discipline,Mona Fastvold,2026,United States,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,A Regular Woman,Sherry Hormann,2019,Germany,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,The Capsule,Athina Rachel Tsangari,2012,Greece,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Wadjda,Haifaa Al-Mansour,2012,Saudi Arabia,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Wuthering Heights,Andrea Arnold,2011,United Kingdom,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Sibyl,Justine Triet,2019,France,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Oxhide,Liu Jiayin,2005,China,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,When I Saw You,Annemarie Jacir,2012,Palestine,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Notes of a Crocodile,Daphne Xu,2024,Cambodia,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Untitled 77-A,Okhi Han,1977,South Korea,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Gerhard Richter Painting,Corinna Belz,2012,Germany,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,La Ciénaga,Lucrecia Martel,2001,Argentina,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Winter's Bone,Debra Granik,2010,United States,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,A Dessert for Constance,Sarah Maldoror,1981,France,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Zama,Lucrecia Martel,2017,Argentina,real_but_missing_from_prototype
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Dorian Gray in the Mirror of the Yellow Press,Ulrike Ottinger,1984,West Germany,FABRICATED_IN_PROTOTYPE_NOT_REAL
12,REFRAMING: WOMEN DIRECTORS,women-directors,Reframing: Women Directors,verified_discrepancy,Rafiki,Wanuri Kahiu,2018,"Kenya, South Africa",FABRICATED_IN_PROTOTYPE_NOT_REAL
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Ghost World,Terry Zwigoff,2001,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,The Handmaiden,Park Chan-wook,2016,South Korea,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Adaptation.,Spike Jonze,2002,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Queer,Luca Guadagnino,2024,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Submarino,Thomas Vinterberg,2010,Denmark,real_and_in_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Jerichow,Christian Petzold,2008,Germany,real_and_in_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Phoenix,Christian Petzold,2014,Germany,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Tatsumi,Eric Khoo,2011,Japan,real_and_in_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,American Fiction,Cord Jefferson,2023,United States,real_and_in_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,The Golden Glove,Fatih Akin,2019,Germany,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Wuthering Heights,Andrea Arnold,2011,United Kingdom,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,The General,"Buster Keaton, Clyde Bruckman",1926,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Die My Love,Lynne Ramsay,2025,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Winter's Bone,Debra Granik,2010,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,Zama,Lucrecia Martel,2017,Argentina,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,House by the River,Fritz Lang,1950,United States,real_but_missing_from_prototype
13,ADAPTATIONS,adaptations,Adaptations,verified_discrepancy,We Need to Talk About Kevin,Lynne Ramsay,2011,United Kingdom,real_but_missing_from_prototype
