id,title,release_date,vote_average,vote_count,popularity,runtime,budget,revenue,genres,overview,poster_url,backdrop_url,cast,director
632357,The Unholy,2021-03-31,6.556,2251,4.517,99,10000000,30832137,"Horror, Mystery","Alice is a young hearing-impaired girl who, after a supposed visitation from the Virgin Mary, is inexplicably able to hear, speak and heal the sick. As word spreads and people from near and far flock to witness her miracles, a disgraced journalist hoping to revive his career visits the small New England town to investigate. When terrifying events begin to happen all around, he starts to question if these phenomena are the works of the Virgin Mary or something much more sinister.",https://image.tmdb.org/t/p/original/bShgiEQoPnWdw4LBrYT5u18JF34.jpg,https://image.tmdb.org/t/p/original/jw6ASGRT2gi8EjCImpGtbiJ9NQ9.jpg,"Jeffrey Dean Morgan, Cricket Brown, William Sadler, Katie Aselton, Cary Elwes",Evan Spiliotopoulos
1907,The Beach,2000-02-03,6.482,4709,4.7314,119,40000000,144056873,"Drama, Adventure, Romance, Thriller","Twenty-something Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss - excited and intrigued, he sets out to find it.",https://image.tmdb.org/t/p/original/4y7LxD8TSi6AtsM2xSYqUm1gu7u.jpg,https://image.tmdb.org/t/p/original/f7sQHmdZdPHaRVt3428XmdoZ8Hs.jpg,"Leonardo DiCaprio, Virginie Ledoyen, Guillaume Canet, Tilda Swinton, Staffan Kihlbom",Danny Boyle
4379,Monster-in-Law,2005-05-13,6.222,1762,4.5821,101,43000000,154749918,"Romance, Comedy","Office temp Charlotte Cantilini thinks she's found Mr. Right when she starts dating gorgeous surgeon Dr. Kevin Fields. But there's a problem standing in the way of everlasting bliss: Kevin's overbearing and controlling mother, Viola. Fearing she'll lose her son's affections forever, Viola decides to break up the happy couple by becoming the world's worst mother-in-law.",https://image.tmdb.org/t/p/original/iRqcGkIPdRbEaW0xMEA5kgceUF8.jpg,https://image.tmdb.org/t/p/original/cY6sIO2sKfu8KjGq80ULl1sVcPV.jpg,"Jennifer Lopez, Jane Fonda, Michael Vartan, Wanda Sykes, Adam Scott",Robert Luketic
18405,The Last House on the Left,2009-03-13,6.493,1950,5.3042,113,15000000,32721635,"Crime, Thriller, Horror, Drama","When athletic teen Mari Collingwood opts to hang out with her friend Paige in town rather than spend an evening in with her parents vacationing at the family's remote lake house, it marks the beginning of a night no one is going to forget.",https://image.tmdb.org/t/p/original/2Y35XCUS8U8vC8vs0HDEVkPu1BM.jpg,https://image.tmdb.org/t/p/original/114yPZmKgsQVTSt0BDx5WagBOvW.jpg,"Tony Goldwyn, Monica Potter, Sara Paxton, Garret Dillahunt, Aaron Paul",Dennis Iliadis
252838,The Wedding Ringer,2015-01-16,6.5,1689,4.1773,101,23000000,79799880,Comedy,"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy.",https://image.tmdb.org/t/p/original/ciR2suRkfJen9lQvfz22lgCj7g7.jpg,https://image.tmdb.org/t/p/original/aan0KdhVgJfAwUJ3n2HDFOWcxZ2.jpg,"Kevin Hart, Josh Gad, Kaley Cuoco, Affion Crockett, Olivia Thirlby",Jeremy Garelick
624,Easy Rider,1969-06-26,7.052,2158,4.0407,95,400000,60000000,"Adventure, Drama","Wyatt and Billy, two Harley-riding hippies, complete a drug deal in Southern California and decide to travel cross-country in search of spiritual truth.",https://image.tmdb.org/t/p/original/mmGEB6ly9OG8SYVfvAoa6QqHNvN.jpg,https://image.tmdb.org/t/p/original/qvTmYyYsv71qTq5syAq24k1kGk.jpg,"Peter Fonda, Dennis Hopper, Jack Nicholson, Antonio Mendoza, Phil Spector",Dennis Hopper
1062807,SPY x FAMILY CODE: White,2023-12-22,7.15,642,4.5438,110,5000000,59629242,"Animation, Comedy, Adventure, Action","While under the guise of taking his family on a weekend winter getaway, Loid's attempt to make progress on his current mission Operation Strix proves difficult when Anya mistakenly gets involved and triggers events that threaten world peace.",https://image.tmdb.org/t/p/original/xlIQf4y9eB14iYzNN142tROIWON.jpg,https://image.tmdb.org/t/p/original/zVDJ4cRgSpHlILSm7kGiklHQ6O7.jpg,"Takuya Eguchi, Atsumi Tanezaki, Saori Hayami, Kenichirou Matsuda, Tomoya Nakamura",Takashi Katagiri
9273,Ace Ventura: When Nature Calls,1995-11-10,6.33,4551,5.0567,90,30000000,212385533,"Crime, Comedy, Adventure","Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war.",https://image.tmdb.org/t/p/original/wcinCf1ov2D6M3P7BBZkzQFOiIb.jpg,https://image.tmdb.org/t/p/original/h5Y9T4OoFpMrONhVBZvN2X2DfAB.jpg,"Jim Carrey, Ian McNeice, Simon Callow, Maynard Eziashi, Bob Gunton",Steve Oedekerk
993708,The Threesome,2025-09-04,6.284,95,5.2842,112,0,1114287,"Comedy, Romance, Drama","Connor has a threesome with his long-time crush Olivia and an alluring stranger named Jenny. It surprisingly serves as the spark to a full blown relationship with Olivia, until both women end up pregnant and all three are thrust into a difficult journey toward new realities that none of them could have expected.",https://image.tmdb.org/t/p/original/7vQUAw3CX60dhzgzC7BQZFN7Y31.jpg,https://image.tmdb.org/t/p/original/vXYRqIySwaa56quJGRKxXfSaTh0.jpg,"Zoey Deutch, Jonah Hauer-King, Ruby Cruz, Jaboukie Young-White, Josh Segarra",Chad Hartigan
1099639,The Temptation of the Mature 50s Mother-in-law,2023-02-03,7.4,7,4.9217,74,0,0,"Romance, Drama","A young couple, Wan-jin and So-hee, are living with Wan-jin's single father, Seok-bong. Seok-bong was preying on his daughter-in-law, who was doing the housework and preparing meals for him while her husband was away at work. He pretended to have dementia and attacked her. So-hee, who was suffering from her shame, suggested to Wan-jin to hire his father a caregiver, saying that his father seemed to be suffering from dementia, and so Bok-ja, a sexy and voluptuous caregiver who was about Seok-bong's age, came in. Seok-bong is captivated by Bok-ja's passionate charm and soon begins to share his love with her, and in this way, she takes the place of Wan-jin's new mother.",https://image.tmdb.org/t/p/original/w4NBXeIu5wR8RZmw3Apq6pw72tB.jpg,https://image.tmdb.org/t/p/original/tkmsFwMnYbMzpYSnwLQk3TjI6eX.jpg,"Ahn So-hee, Jeon Eun-jin, Han Seok-bong, Jo Wan-jin, Ji Min-iI",김태훈
7735,The Wave,2008-03-13,7.485,3614,4.6002,107,7500000,32350637,"Drama, Thriller",A school teacher discusses types of government with his class. His students find it too boring to repeatedly go over national socialism and believe that dictatorship cannot be established in modern Germany. He starts an experiment to show how easily the masses can become manipulated.,https://image.tmdb.org/t/p/original/vtJ4u0fpTZhibxAJHzXtcdCxhsL.jpg,https://image.tmdb.org/t/p/original/bxQT6xCjejpGtgKl0QH8WUtrs33.jpg,"Jürgen Vogel, Frederick Lau, Max Riemelt, Jennifer Ulrich, Christiane Paul",Dennis Gansel
796185,The Three Musketeers: D'Artagnan,2023-04-05,6.926,1390,5.0583,121,27500000,31843086,"Adventure, Action, Drama, History","D'Artagnan, a spirited young Gascon, is left for dead after trying to save a noblewoman from being kidnapped. Once in Paris, he tries by all means to find his attackers, unaware that his quest will lead him to the very heart of a war where the future of France is at stake. Aided by King's Musketeers Athos, Porthos and Aramis, he faces the machinations of villainous Cardinal Richelieu and Milady de Winter, while falling in love with Constance, the Queen's confidante.",https://image.tmdb.org/t/p/original/hfExJPcbBtDeFDEb7I1By72Drlr.jpg,https://image.tmdb.org/t/p/original/lx89oBeJIastndjbQxznnfSYpmR.jpg,"François Civil, Vincent Cassel, Romain Duris, Pio Marmaï, Eva Green",Martin Bourboulon
1175174,Fackham Hall,2025-12-05,6.686,161,5.4219,97,0,0,Comedy,"A new servant embarks on an unlikely relationship with the youngest daughter of a prominent English family. Simultaneously, rivalries are spilling over in the Davenport family, led by the Lord and Lady as they also weather the epic failure of the wedding of their eldest daughter to her caddish cousin.",https://image.tmdb.org/t/p/original/fwpdRe6WGmzqXFEJYJVepDQ6jrw.jpg,https://image.tmdb.org/t/p/original/jlqan4iTqliIjIRivtqDDRJh2H5.jpg,"Damian Lewis, Katherine Waterston, Thomasin McKenzie, Ben Radcliffe, Tom Felton",Jim O'Hanlon
9946,End of Days,1999-11-24,6.096,2052,5.2335,122,100000000,212000000,"Action, Horror, Fantasy","Cynical bodyguard Jericho is hired by a man possessed by Satan, who is in search of his bride. When Jericho realizes what is happening, he must do everything he can to save the woman and the world.",https://image.tmdb.org/t/p/original/pY8FbKKl3VD0jRI1iDFrwN6alLa.jpg,https://image.tmdb.org/t/p/original/oVp4NyyOqVPKrv5PBA7Sjwoh09S.jpg,"Arnold Schwarzenegger, Gabriel Byrne, Robin Tunney, Kevin Pollak, CCH Pounder",Peter Hyams
601666,I Care a Lot,2021-02-19,6.573,2990,4.5922,119,0,0,"Crime, Thriller, Drama, Comedy",A court-appointed legal guardian defrauds her older clients and traps them under her care. But her latest mark comes with some unexpected baggage.,https://image.tmdb.org/t/p/original/gKnhEsjNefpKnUdAkn7INzIFLSu.jpg,https://image.tmdb.org/t/p/original/pA4J371Gk2F47vyGQOWapcsnOzz.jpg,"Rosamund Pike, Peter Dinklage, Eiza González, Dianne Wiest, Chris Messina",J Blakeson
301365,The Neon Demon,2016-06-08,6.505,3944,4.4608,118,7000000,3400000,Horror,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.",https://image.tmdb.org/t/p/original/3rBo2AfWSlvsPmYFdJsNUMfkNIo.jpg,https://image.tmdb.org/t/p/original/xcfjWEmSpgJe8htlg1qFTwQfPG7.jpg,"Elle Fanning, Karl Glusman, Jena Malone, Bella Heathcote, Abbey Lee",Nicolas Winding Refn
22804,Saw VI,2009-10-22,6.292,3500,5.034,90,11000000,69752402,"Horror, Thriller","Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.",https://image.tmdb.org/t/p/original/9JtluosCbioSXJSABZByaODyPpa.jpg,https://image.tmdb.org/t/p/original/gqR59DjJGr6i8mxRD1VfOzCueTI.jpg,"Tobin Bell, Costas Mandylor, Mark Rolston, Betsy Russell, Shawnee Smith",Kevin Greutert
492188,Marriage Story,2019-09-28,7.7,7412,4.2303,137,18000000,333686,Drama,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",https://image.tmdb.org/t/p/original/2JRyCKaRKyJAVpsIHeLvPw5nHmw.jpg,https://image.tmdb.org/t/p/original/wDwQXLDUuiEaaiuWIDBpbqnwYGX.jpg,"Adam Driver, Scarlett Johansson, Laura Dern, Alan Alda, Ray Liotta",Noah Baumbach
13688,CJ7,2008-01-30,7.306,791,4.9522,88,20000000,47301471,"Comedy, Drama, Family, Fantasy, Science Fiction","A poor construction worker, who struggles to keep his son in private school, mistakes an orb he finds in a junkjard for a toy which proves to be much, much more once the young boy starts to play with it.",https://image.tmdb.org/t/p/original/sRzSfpSb3wYYshbaiMRIuFCJJGU.jpg,https://image.tmdb.org/t/p/original/7y0ol1zsvs0GbYR0BdTvWdOIDHo.jpg,"Stephen Chow, Xu Jiao, Zhang Yuqi, Lam Tze-Chung, Lee Sheung-Ching",Stephen Chow
67120,Sex and the Emperor,1994-02-10,4.182,22,5.7135,92,0,0,"Drama, Comedy, Romance","In the Qing Dynasty, the only people who lived in the Forbidden City are the Emperor's concubines, their maids, the eunuchs and the Emperor himself. Lee Lien Ying is an eunuch who enters the Forbidden City with a big secret. One that will have his head on the floor if the wrong people find out.",https://image.tmdb.org/t/p/original/2bq6rnqIDxR1R0h35xJyUbI7TzF.jpg,https://image.tmdb.org/t/p/original/uby9VuUcIaBNjBM9gGsE596ffpS.jpg,"Yvonne Yung Hung, Leung See-Ho, Sung Boon-Chung, Jimmy Wong Shu-Kei, Kingdom Yuen King-Tan",Sherman Wong
471413,"Sex First, Love Second",2017-08-03,5.4,11,4.9506,97,0,0,"Romance, Drama","Gong-soo works in an underwear company and has a crush on one of the new designers named Soo-yeon. Gong-soo is preparing a design PT for a major company when he decides to tell Soo-yeon how he feels about her. He looks for a chance to tell her but Chief Lee, a handsome and talented man gets in the way.",https://image.tmdb.org/t/p/original/lLMUPdwwyDaBlsuFL44e530cQmN.jpg,https://image.tmdb.org/t/p/original/qRfoBlSvthAVYnV9bVLPaKrbZvV.jpg,"Choi Min-ho, Suh Zi-eun, Jung Myung-seo, Jeon Ji-hak, Kang Ye-na",Kim Hyeon-cheol
18190,Dream Lover,1994-11-11,6.461,128,5.484,103,0,0,"Drama, Mystery, Thriller","Not long after they cross paths at an art gallery, architect Ray Reardon and hypnotically sensual Lena are married with children. But as strange incidents occur, Ray begins to realize he may not really know the woman he married.",https://image.tmdb.org/t/p/original/epl5pprGt04gAJI8lzbKy83XkbE.jpg,https://image.tmdb.org/t/p/original/83hLixhpxMw2WpG72IzFYE28b3v.jpg,"James Spader, Mädchen Amick, Fredric Lehne, Bess Armstrong, Larry Miller",Nicholas Kazan
29362,Full of It,2007-03-01,5.297,138,4.1681,91,0,859513,"Comedy, Family, Drama","A teenager tells outrageous lies at his new high school, only to have them suddenly come true.",https://image.tmdb.org/t/p/original/7N96JPo7psxZVpI8axl1gSeJQ7l.jpg,https://image.tmdb.org/t/p/original/DQIuVJmZmly58CQQw4bgo9T22L.jpg,"Ryan Pinkston, Kate Mara, Craig Kilborn, Teri Polo, Carmen Electra",Christian Charles
381289,A Dog's Purpose,2017-01-19,7.64,3532,4.861,100,22000000,205000000,"Adventure, Comedy, Fantasy, Family, Drama",A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,https://image.tmdb.org/t/p/original/3jcNvhtVQe5Neoffdic39fRactM.jpg,https://image.tmdb.org/t/p/original/sLjeApi5odpyEoCzAnbr5DycL3z.jpg,"Josh Gad, KJ Apa, Britt Robertson, Dennis Quaid, Peggy Lipton",Lasse Hallström
2137,The Storm Riders,1998-07-18,6.6,111,4.3638,128,0,0,"Fantasy, Action, Adventure, Drama","Heeding a prophecy, a warlord trains two orphans after killing their parents. But the skills he teaches could lead to his downfall.",https://image.tmdb.org/t/p/original/9vLOmW27iY3oHLPknNwMGxfa0IT.jpg,https://image.tmdb.org/t/p/original/cWpjusDpWCpzRvXA3QRp7gGBP54.jpg,"Aaron Kwok Fu-Shing, Ekin Cheng Yee-Kin, Sonny Chiba, Kristy Yang Rongru, Shu Qi",Andrew Lau Wai-Keung
39323,Dragon Ball Z: Bardock - The Father of Goku,1990-10-17,7.576,768,5.5802,48,0,0,"Animation, Action, Science Fiction, Drama, Fantasy","Bardock, Son Goku's father, is a low-ranking Saiyan soldier who was given the power to see into the future by the last remaining alien on a planet he just destroyed. He witnesses the destruction of his race and must now do his best to stop Frieza's impending massacre.",https://image.tmdb.org/t/p/original/83BFmLVgUWXQIwO2Jo5CaHo5bij.jpg,https://image.tmdb.org/t/p/original/qZi0WpsdFRIc6sT2jTyWVvFPx0b.jpg,"Masako Nozawa, Kazuyuki Sogabe, Yuko Mita, Takeshi Watabe, Kozo Shioya",Mitsuo Hashimoto
1825,Over the Top,1987-02-13,6.459,1860,4.9969,94,25000000,16057580,"Action, Drama","Lincoln Hawk a hard-luck big-rig trucker takes us under the glaring Las Vegas lights for all the boisterous action of the World Armwrestling Championship. Relying on wits and willpower, Hawk tries to rebuild his life by capturing the first-place prize money, and the love of the son he abandoned years earlier into the keeping of his rich, ruthless father-in-law.",https://image.tmdb.org/t/p/original/a926UPf4EYbHfjdzf012M5YHiQ5.jpg,https://image.tmdb.org/t/p/original/hkRvqzBR1lzUxUFCXxQGN0dbzwS.jpg,"Sylvester Stallone, Robert Loggia, Susan Blakely, Rick Zumwalt, David Mendenhall",Menahem Golan
100042,Dumb and Dumber To,2014-11-12,5.574,3417,5.2057,110,40000000,169837010,Comedy,"20 years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption.",https://image.tmdb.org/t/p/original/cvEi0xV7TUkabJGuzulhvbMjrHi.jpg,https://image.tmdb.org/t/p/original/436HdmXTod7X0aafPPoIZyaecgh.jpg,"Jim Carrey, Jeff Daniels, Laurie Holden, Rachel Melvin, Kathleen Turner",Bobby Farrelly
227159,Horrible Bosses 2,2014-11-12,6.178,4386,4.61,108,42000000,107645357,Comedy,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",https://image.tmdb.org/t/p/original/boBOkwIqgrs8noxBUSDkkicKa4K.jpg,https://image.tmdb.org/t/p/original/5CUtGZASj2UqomudRG1RZOt5QbG.jpg,"Jason Bateman, Jason Sudeikis, Charlie Day, Jennifer Aniston, Chris Pine",Sean Anders
52520,Underworld: Awakening,2012-01-19,6.3,4352,5.004,88,70000000,160112671,"Fantasy, Action, Horror","Having escaped years of imprisonment, vampire warrioress Selene finds herself in a changed world where humans have discovered the existence of both Vampire and Lycan clans and are conducting an all-out war to eradicate both immortal species. Now Selene must battle the humans and a frightening new breed of super Lycans to ensure the death dealers' survival.",https://image.tmdb.org/t/p/original/jN0uuc8U6M3sTg9zEaliJV60Stf.jpg,https://image.tmdb.org/t/p/original/wJJJS5ey53DqJ3cTuu7GFJsRsWu.jpg,"Kate Beckinsale, Stephen Rea, Michael Ealy, Theo James, India Eisley",Måns Mårlind
11518,Mohabbatein,2000-10-27,7.087,289,4.7786,216,4000000,20000000,"Drama, Romance","At a prestigious all-male university, three friends seek love outside of the school grounds; at the same time, a newly-hired music teacher seeks to befriend and loosen up the militantly strict headmaster.",https://image.tmdb.org/t/p/original/dDsYaBazrYKg9bv8qgsEohZQMat.jpg,https://image.tmdb.org/t/p/original/s3IfP462ibiQkfU767D4YcMbKTt.jpg,"Amitabh Bachchan, Shah Rukh Khan, Uday Chopra, Jugal Hansraj, Jimmy Shergill",Aditya Chopra
1244944,The Woman in the Yard,2025-03-27,5.664,418,5.0111,88,12000000,23311502,"Horror, Mystery","In the aftermath of her husband's death, widow Ramona's struggle to raise her two kids is hindered by the arrival of a mysterious woman with supernatural abilities.",https://image.tmdb.org/t/p/original/n0WS2TsNcS6dtaZKzxipyO7LuCJ.jpg,https://image.tmdb.org/t/p/original/3lEV4CoKoeT2cZ4fbKEJugZcw6Z.jpg,"Danielle Deadwyler, Okwui Okpokwasili, Peyton Jackson, Estella Kahiha, Russell Hornsby",Jaume Collet-Serra
775996,Outside the Wire,2021-01-15,6.356,1934,4.4951,116,0,0,"Thriller, Action, Science Fiction","In the near future, a drone pilot is sent into a deadly militarized zone and must work with an android officer to locate a doomsday device.",https://image.tmdb.org/t/p/original/6XYLiMxHAaCsoyrVo38LBWMw2p8.jpg,https://image.tmdb.org/t/p/original/lOSdUkGQmbAl5JQ3QoHqBZUbZhC.jpg,"Anthony Mackie, Damson Idris, Enzo Cilenti, Emily Beecham, Henry Garrett",Mikael Håfström
10860,Steel Magnolias,1989-11-15,7.183,726,4.7492,118,15000000,95904091,"Comedy, Drama, Romance","A young beautician, newly arrived in a small Louisiana town, finds work at the local salon, where a small group of women share a close bond of friendship and welcome her into the fold.",https://image.tmdb.org/t/p/original/7ExUSN9s9gX9bhVM17zDLEizano.jpg,https://image.tmdb.org/t/p/original/fYqV4AVj2c9C3mFL0dddWVdCOva.jpg,"Sally Field, Dolly Parton, Shirley MacLaine, Daryl Hannah, Olympia Dukakis",Herbert Ross
987400,Aztec Batman: Clash of Empires,2025-09-18,7.633,147,4.9787,90,0,0,"Animation, Action, Fantasy","In the time of the Aztec empire, tragedy strikes Yohualli Coatl when his father is murdered by Spanish conquistadors. To warn King Moctezuma and his high priest, Yoka, of imminent danger, Yohualli escapes to Tenochtitlán. There, he trains in the temple of the bat god Tzinacan with his mentor, developing equipment and weaponry to confront the Spanish invasion and avenge his father’s death. Along the way, he encounters key figures like the fierce Jaguar Woman and the conquistador Hernán Cortés.",https://image.tmdb.org/t/p/original/aNkBvhwnYC9itaHDzlnJPfuZcoO.jpg,https://image.tmdb.org/t/p/original/cvYSU73vpLOy9v6xnfML3zytLik.jpg,"Horacio García Rojas, Álvaro Morte, Omar Chaparro, Humberto Busto, Jorge R. Gutierrez",Juan Jose Meza-Leon
10017,The Wraith,1986-10-01,6.385,510,4.3336,93,2700000,3500000,"Action, Science Fiction","Packard Walsh and his motorized gang control and terrorize an Arizona desert town where they force drivers to drag-race so they can 'win' their vehicles. After Walsh beats the decent teenager Jamie Hankins to death after finding him with his girlfriend, a mysterious power creates Jake Kesey, an extremely cool motor-biker who has a car which is invincible. Jake befriends Jamie's girlfriend Keri Johnson, takes Jamie's sweet brother Bill under his wing and manages what Sheriff Loomis couldn't; eliminate Packard's criminal gang the hard way...",https://image.tmdb.org/t/p/original/vHrNnqqRYWzkkrJV8MtmUGgC4Kk.jpg,https://image.tmdb.org/t/p/original/oRwBASyG34mwSpIR1CSao123Xi4.jpg,"Charlie Sheen, Nick Cassavetes, Sherilyn Fenn, Randy Quaid, Matthew Barry",Mike Marvin
14412,Body Heat,1981-08-28,6.988,682,5.2993,113,9000000,24058838,"Thriller, Crime","During an extreme heatwave, a beautiful Florida woman and a seedy lawyer engage in an affair while plotting the murder of her rich husband.",https://image.tmdb.org/t/p/original/5LipPcaW1J9IjAP7TOTesw8OcMS.jpg,https://image.tmdb.org/t/p/original/g6seVGyULRgvHQfHZswlcbZlr1E.jpg,"William Hurt, Kathleen Turner, Richard Crenna, Ted Danson, J.A. Preston",Lawrence Kasdan
1232889,Malta,2024-03-08,5.4,8,3.8816,97,0,0,"Drama, Science Fiction","Mariana is a systematic girl. She studies English and German at a language school. She works in a call center as many hours as possible and saves everything she earns. To entertain herself a little, she looks for men in bars with whom she only plans to spend one night. Why compromise if she just wants to travel? That is Mariana's plan, to go away and what better than to an island in the Mediterranean. But Gabriel, an unlikely boy who keeps getting into her life with bad jokes and uncomfortable questions, forces her to look at herself and wonder what she wants to run away from.",https://image.tmdb.org/t/p/original/64cVvqAGgxlRXRGue6Aw5BPDSRF.jpg,https://image.tmdb.org/t/p/original/smbez2rHwIeogYl88hXMtq8EPQE.jpg,"Estefania Piñeres, Patricia Tamayo, Emmanuel Restrepo, Diego Cremonesi, Angela Rodriguez",Natalia Santa
1669055,Barurot 2,2026-04-28,4.0,1,4.6611,72,0,0,Drama,"She is a call center agent turns to selling her body to save enough money to work abroad and change her destiny. Until Rap, a tricycle driver makes a difference in her life.",https://image.tmdb.org/t/p/original/beAI26xV7zOMJvJ7UWZt9wtyzkX.jpg,https://image.tmdb.org/t/p/original/lKEQva3x5F80hvKfRSH3nupFbTH.jpg,"Margaret Diaz, Aerol Carmelo, JC Tan, Shanon Tampon, Dara Lima",Roman Perez Jr.
59961,Safe House,2012-02-08,6.492,3925,3.9328,115,85000000,208076205,"Action, Thriller","A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.",https://image.tmdb.org/t/p/original/7CBhSjQa07LYt0RGejYjWugGmdV.jpg,https://image.tmdb.org/t/p/original/kXRskNzFiTxi5xwsM6hDmOTGae7.jpg,"Denzel Washington, Ryan Reynolds, Vera Farmiga, Brendan Gleeson, Sam Shepard",Daniel Espinosa
1151534,Nowhere,2023-09-29,7.306,1569,4.7867,108,0,0,"Thriller, Drama","A young pregnant woman named Mia escapes from a country at war by hiding in a maritime container aboard a cargo ship. After a violent storm, Mia gives birth to the child while lost at sea, where she must fight to survive.",https://image.tmdb.org/t/p/original/8uvCXfpaU1VveV5w9h05OxN0zdN.jpg,https://image.tmdb.org/t/p/original/lUIAlOzNVKunMHo7lFDqH8eGsWK.jpg,"Anna Castillo, Tamar Novas, Irina Bravo, Victoria Teijeiro, Lucía Soria",Albert Pintó
583,Life of Brian,1979-08-17,7.8,4916,4.2715,94,4000000,20833252,Comedy,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",https://image.tmdb.org/t/p/original/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,https://image.tmdb.org/t/p/original/lOrM3OQhHlzEkpF7Ih3GghecrA8.jpg,"Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones",Terry Jones
715931,Emancipation,2022-12-02,7.761,1261,4.3767,132,0,0,"Drama, War, History","Inspired by the gripping true story of a man who would do anything for his family—and for freedom. When Peter, an enslaved man, risks his life to escape and return to his family, he embarks on a perilous journey of love and endurance.",https://image.tmdb.org/t/p/original/s9sUK1vAaOcxJfKzNTszrNkPhkH.jpg,https://image.tmdb.org/t/p/original/1jZ3wNpON50whGEH7YOcTQrU45B.jpg,"Will Smith, Ben Foster, Charmaine Bingwa, Gilbert Owuor, Ronnie Gene Blevins",Antoine Fuqua
675445,PAW Patrol: The Movie,2021-08-09,7.33,1271,4.9144,86,26000000,144327371,"Action, Adventure, Animation, Comedy, Family",Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,https://image.tmdb.org/t/p/original/ic0intvXZSfBlYPIvWXpU1ivUCO.jpg,https://image.tmdb.org/t/p/original/wawIfsBlzgZYtHrBn8RUtGIZTgF.jpg,"Iain Armitage, Will Brisbin, Marsai Martin, Lilly Bartlam, Kingsley Marshall",Cal Brunker
1059128,Queer,2024-11-27,6.557,526,5.9954,138,53400000,5450715,"Drama, Romance","In 1950s Mexico City, William Lee, an American ex-pat in his late forties, leads a solitary life amidst a small American community. However, the arrival in town of Eugene Allerton, a young student, stirs William into finally establishing a meaningful connection with someone.",https://image.tmdb.org/t/p/original/xe4b2TMciLKA1C0JlhWxb4ENLln.jpg,https://image.tmdb.org/t/p/original/7bUYzlDz8eel1BVL1Y0YcF9NQmd.jpg,"Daniel Craig, Drew Starkey, Jason Schwartzman, Lesley Manville, Henry Zaga",Luca Guadagnino
9349,Universal Soldier,1992-07-10,6.338,1914,4.2879,103,23000000,119200000,"Thriller, Action, Science Fiction","An American soldier who had been killed during the Vietnam War is revived 25 years later by the military as a semi-android, UniSols, a high-tech soldier of the future. After the failure of the initiative to erase all the soldier's memories, he begins to experience flashbacks that are forcing him to recall his past.",https://image.tmdb.org/t/p/original/fp0mWrHl1SW9PhP8QcsgYPoVYFc.jpg,https://image.tmdb.org/t/p/original/qoCcRhpQ2PCUsHAEDfErkvSzpV9.jpg,"Jean-Claude Van Damme, Dolph Lundgren, Ally Walker, Ed O'Ross, Ralf Moeller",Roland Emmerich
9035,Slither,2006-03-31,6.546,1720,4.7644,96,15000000,12834936,"Horror, Science Fiction, Comedy","A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.",https://image.tmdb.org/t/p/original/zNlJvCY3Pz7SE09Lf4G7uPs5XFZ.jpg,https://image.tmdb.org/t/p/original/kUpD6EnpnQBi3mjYxmiM4xvuh8g.jpg,"Nathan Fillion, Michael Rooker, Elizabeth Banks, Gregg Henry, Tania Saulnier",James Gunn
